type,start_time,ambient_temperature,battery_id,test_id,uid,filename,Capacity,Re,Rct
discharge,[2010.       6.      27.       9.      58.      20.953],4,B0044,235,3474,03474.csv,1.413943296719903,,
charge,[2010.       6.      27.      11.      31.      20.968],4,B0044,236,3475,03475.csv,,,
discharge,[2010.       6.      27.      14.      32.      41.171],4,B0044,237,3476,03476.csv,1.3972667497450317,,
charge,[2010.       6.      27.      16.       5.      16.625],4,B0044,238,3477,03477.csv,,,
discharge,[2010.       6.      27.      19.       6.      37.984],4,B0044,239,3478,03478.csv,1.3865375876825874,,
impedance,[2010.       6.      27.      20.      42.      49.937],24,B0044,240,3479,03479.csv,,0.089603299,0.23762843327782818
charge,[2010.      6.     27.     21.     14.     40.64],4,B0044,241,3480,03480.csv,,,
impedance,[2010.       6.      28.       0.      20.       6.921],24,B0044,242,3481,03481.csv,,0.084887472,0.20777870986513872
discharge,[2010.       6.      28.       0.      51.      57.734],4,B0044,243,3482,03482.csv,1.3724753685724698,,
charge,[2.0100e+03 6.0000e+00 2.8000e+01 2.0000e+00 2.3000e+01 3.4531e+01],4,B0044,244,3483,03483.csv,,,
discharge,[2010.      6.     28.      5.     24.     57.14],4,B0044,245,3484,03484.csv,1.3598593948812812,,
charge,[2010.       6.      28.       6.      56.      15.671],4,B0044,246,3485,03485.csv,,,
discharge,[2010.       6.      28.       9.      57.      41.468],4,B0044,247,3486,03486.csv,1.3486733410392264,,
charge,[2010.       6.      28.      11.      28.      20.734],4,B0044,248,3487,03487.csv,,,
discharge,[2010.       6.      28.      14.      29.      46.171],4,B0044,249,3488,03488.csv,1.3334258933205057,,
charge,[2010.       6.      28.      15.      59.      45.656],4,B0044,250,3489,03489.csv,,,
discharge,[2.010e+03 6.000e+00 2.800e+01 1.900e+01 1.000e+00 9.578e+00],4,B0044,251,3490,03490.csv,1.3387793081075827,,
impedance,[2010.       6.      28.      20.      34.      48.703],24,B0044,252,3491,03491.csv,,0.090296171,0.2310597747651596
charge,[2010.       6.      28.      21.       6.      40.062],4,B0044,253,3492,03492.csv,,,
impedance,[2010.       6.      29.       0.      12.       8.687],24,B0044,254,3493,03493.csv,,0.086289455,0.2176103583287245
discharge,[2.01e+03 6.00e+00 2.90e+01 0.00e+00 4.40e+01 7.80e-02],4,B0044,255,3494,03494.csv,1.3153320403016995,,
charge,[2.0100e+03 6.0000e+00 2.9000e+01 2.0000e+00 1.3000e+01 2.3796e+01],4,B0044,256,3495,03495.csv,,,
discharge,[2010.       6.      29.       5.      14.      48.968],4,B0044,257,3496,03496.csv,1.322963328110081,,
charge,[2010.     6.    29.     6.    43.    33.5],4,B0044,258,3497,03497.csv,,,
discharge,[2010.       6.      29.       9.      44.      58.609],4,B0044,259,3498,03498.csv,1.3086991524155074,,
charge,[2010.       6.      29.      11.      13.      20.578],4,B0044,260,3499,03499.csv,,,
discharge,[2010.       6.      29.      14.      14.      43.546],4,B0044,261,3500,03500.csv,1.2897499583900436,,
charge,[2010.      6.     29.     15.     42.     37.75],4,B0044,262,3501,03501.csv,,,
discharge,[2.010e+03 6.000e+00 2.900e+01 1.800e+01 4.400e+01 1.531e+00],4,B0044,263,3502,03502.csv,1.2906172590904164,,
impedance,[2010.      6.     29.     20.     15.     20.89],24,B0044,264,3503,03503.csv,,0.090369625,0.24735977304187645
charge,[2010.       6.      29.      20.      47.      12.671],4,B0044,265,3504,03504.csv,,,
impedance,[2010.       6.      29.      23.      52.      41.093],24,B0044,266,3505,03505.csv,,0.084693673,0.23048845645489305
discharge,[2010.       6.      30.       0.      24.      32.875],4,B0044,267,3506,03506.csv,1.2752011253442166,,
charge,[2.0100e+03 6.0000e+00 3.0000e+01 1.0000e+00 5.1000e+01 5.2468e+01],4,B0044,268,3507,03507.csv,,,
discharge,[2010.     6.    30.     4.    53.    18.5],4,B0044,269,3508,03508.csv,1.2686072657374579,,
charge,[2010.       6.      30.       6.      20.       3.859],4,B0044,270,3509,03509.csv,,,
discharge,[2010.       6.      30.       9.      21.      28.343],4,B0044,271,3510,03510.csv,1.2565759973225976,,
charge,[2010.       6.      30.      10.      47.      43.109],4,B0044,272,3511,03511.csv,,,
discharge,[2010.       6.      30.      13.      49.       7.171],4,B0044,273,3512,03512.csv,1.2486254509320867,,
charge,[2010.      6.     30.     15.     14.     54.75],4,B0044,274,3513,03513.csv,,,
discharge,[2009.       6.      19.      17.      18.      16.015],24,B0036,0,3514,03514.csv,1.001982588175331,,
impedance,[2009.       6.      19.      17.      54.      12.968],24,B0036,1,3515,03515.csv,,0.10545822995255894,0.14876911753412897
charge,[2009.      6.     19.     18.     25.     58.64],24,B0036,2,3516,03516.csv,,,
impedance,[2009.       6.      19.      21.      31.       7.671],24,B0036,3,3517,03517.csv,,0.10298675265936502,0.1308088982207626
discharge,[2.0090e+03 6.0000e+00 1.9000e+01 2.2000e+01 2.0000e+00 5.0609e+01],24,B0036,4,3518,03518.csv,1.8011007566288924,,
charge,[2009.       6.      19.      22.      58.      30.843],24,B0036,5,3519,03519.csv,,,
discharge,[2.009e+03 6.000e+00 2.000e+01 1.000e+00 5.900e+01 3.975e+01],24,B0036,6,3520,03520.csv,1.8044229856020628,,
charge,[2.0090e+03 6.0000e+00 2.0000e+01 2.0000e+00 5.5000e+01 2.5265e+01],24,B0036,7,3521,03521.csv,,,
discharge,[2009.       6.      20.       5.      55.      38.984],24,B0036,8,3522,03522.csv,1.804388833772829,,
charge,[2009.       6.      20.       6.      51.      23.171],24,B0036,9,3523,03523.csv,,,
discharge,[2009.       6.      20.       9.      50.      35.156],24,B0036,10,3524,03524.csv,1.7989248871784247,,
charge,[2009.       6.      20.      10.      46.       8.984],24,B0036,11,3525,03525.csv,,,
discharge,[2009.       6.      20.      13.      47.      19.156],24,B0036,12,3526,03526.csv,1.792996521672392,,
impedance,[2009.       6.      20.      14.      46.      42.328],24,B0036,13,3527,03527.csv,,0.10188244020315304,0.1374624484507808
charge,[2009.       6.      20.      15.      18.      25.765],24,B0036,14,3528,03528.csv,,,
impedance,[2009.       6.      20.      18.      23.      38.703],24,B0036,15,3529,03529.csv,,0.10126095415876296,0.12915983066943287
discharge,[2009.       6.      20.      18.      55.      22.281],24,B0036,16,3530,03530.csv,1.7885507985621891,,
charge,[2009.       6.      20.      19.      50.      37.765],24,B0036,17,3531,03531.csv,,,
discharge,[2009.       6.      20.      22.      51.      49.984],24,B0036,18,3532,03532.csv,1.7890856930727703,,
charge,[2009.       6.      20.      23.      47.       6.421],24,B0036,19,3533,03533.csv,,,
discharge,[2.0090e+03 6.0000e+00 2.1000e+01 2.0000e+00 4.8000e+01 2.0078e+01],24,B0036,20,3534,03534.csv,1.7893137312833287,,
charge,[2009.       6.      21.       3.      43.      37.421],24,B0036,21,3535,03535.csv,,,
discharge,[2009.       6.      21.       6.      44.      49.843],24,B0036,22,3536,03536.csv,1.7860759459480868,,
charge,[2.009e+03 6.000e+00 2.100e+01 7.000e+00 4.000e+01 1.625e+00],24,B0036,23,3537,03537.csv,,,
discharge,[2009.       6.      21.      10.      41.      15.046],24,B0036,24,3538,03538.csv,1.7836324249650817,,
impedance,[2009.       6.      21.      11.      40.      22.859],24,B0036,25,3539,03539.csv,,0.10146757851010482,0.13474116799238026
charge,[2009.       6.      21.      12.      12.       7.046],24,B0036,26,3540,03540.csv,,,
impedance,[2009.       6.      21.      15.      17.      21.453],24,B0036,27,3541,03541.csv,,0.10139314834664595,0.12638934825771755
discharge,[2009.       6.      21.      15.      49.       5.796],24,B0036,28,3542,03542.csv,1.7829728738072719,,
charge,[2009.       6.      21.      16.      44.      12.312],24,B0036,29,3543,03543.csv,,,
discharge,[2009.       6.      21.      19.      45.      24.468],24,B0036,30,3544,03544.csv,1.7813775963259668,,
charge,[2009.       6.      21.      20.      40.      28.906],24,B0036,31,3545,03545.csv,,,
discharge,[2009.       6.      21.      23.      41.      43.609],24,B0036,32,3546,03546.csv,1.7785359545932946,,
charge,[2009.       6.      22.       0.      36.      42.578],24,B0036,33,3547,03547.csv,,,
discharge,[2009.       6.      22.       3.      37.      57.218],24,B0036,34,3548,03548.csv,1.7759043090943398,,
charge,[2009.      6.     22.      4.     32.     51.75],24,B0036,35,3549,03549.csv,,,
discharge,[2009.       6.      22.       7.      34.       6.234],24,B0036,36,3550,03550.csv,1.7780426649905914,,
impedance,[2009.       6.      22.       8.      33.       4.921],24,B0036,37,3551,03551.csv,,0.10234422843983315,0.13158206425760444
charge,[2009.       6.      22.       9.       4.      49.718],24,B0036,38,3552,03552.csv,,,
impedance,[2009.       6.      22.      12.      10.       3.484],24,B0036,39,3553,03553.csv,,0.10251678155020212,0.12548686234525916
discharge,[2009.       6.      22.      12.      41.      48.359],24,B0036,40,3554,03554.csv,1.7830029333591655,,
charge,[2009.       6.      22.      13.      36.      56.609],24,B0036,41,3555,03555.csv,,,
discharge,[2009.       6.      22.      16.      38.      13.281],24,B0036,42,3556,03556.csv,1.7883000424613877,,
charge,[2009.       6.      22.      17.      33.      30.843],24,B0036,43,3557,03557.csv,,,
discharge,[2009.       6.      22.      20.      34.      46.062],24,B0036,44,3558,03558.csv,1.779294712578026,,
charge,[2009.       6.      22.      21.      29.      47.796],24,B0036,45,3559,03559.csv,,,
discharge,[2009.       6.      23.       0.      31.       3.375],24,B0036,46,3560,03560.csv,1.7709235500451854,,
charge,[2.0090e+03 6.0000e+00 2.3000e+01 1.0000e+00 2.5000e+01 5.0515e+01],24,B0036,47,3561,03561.csv,,,
discharge,[2009.       6.      23.       4.      27.       4.484],24,B0036,48,3562,03562.csv,1.7659050180801104,,
impedance,[2009.       6.      23.       5.      25.      42.796],24,B0036,49,3563,03563.csv,,0.10071259828115524,0.1307354701961412
charge,[2009.       6.      23.       5.      57.      28.093],24,B0036,50,3564,03564.csv,,,
impedance,[2.0090e+03 6.0000e+00 2.3000e+01 9.0000e+00 2.0000e+00 1.7546e+01],24,B0036,51,3565,03565.csv,,0.10226225717620076,0.12531835692421753
discharge,[2009.       6.      26.      15.      29.      34.968],24,B0036,52,3566,03566.csv,1.7826929241469245,,
impedance,[2009.       6.      26.      16.      28.      44.296],24,B0036,53,3567,03567.csv,,0.10428692402390755,0.12804488530256947
charge,[2009.       6.      26.      17.       0.      29.625],24,B0036,54,3568,03568.csv,,,
impedance,[2009.       6.      26.      20.       0.      38.765],24,B0036,55,3569,03569.csv,,0.10259514112165391,0.12371982298318268
discharge,[2009.       6.      26.      20.      32.      24.265],24,B0036,56,3570,03570.csv,1.7964662072920203,,
charge,[2.009e+03 6.000e+00 2.600e+01 2.100e+01 2.800e+01 1.531e+00],24,B0036,57,3571,03571.csv,,,
discharge,[2009.       6.      27.       0.      28.      29.453],24,B0036,58,3572,03572.csv,1.7909083533422898,,
charge,[2.0090e+03 6.0000e+00 2.7000e+01 1.0000e+00 2.3000e+01 5.9218e+01],24,B0036,59,3573,03573.csv,,,
discharge,[2009.       6.      27.       4.      25.      16.218],24,B0036,60,3574,03574.csv,1.785180028,,
charge,[2009.       6.      27.       5.      20.      35.984],24,B0036,61,3575,03575.csv,,,
discharge,[2009.       6.      27.       8.      21.      51.234],24,B0036,62,3576,03576.csv,1.7811343176546524,,
charge,[2009.      6.     27.      9.     17.      4.25],24,B0036,63,3577,03577.csv,,,
discharge,[2009.     6.    27.    12.    18.    20.5],24,B0036,64,3578,03578.csv,1.7755577789223567,,
impedance,[2009.       6.      27.      13.      17.      23.515],24,B0036,65,3579,03579.csv,,0.10241248406469061,0.12815906269146135
charge,[2009.       6.      27.      13.      49.       9.515],24,B0036,66,3580,03580.csv,,,
impedance,[2009.       6.      27.      16.      54.      26.703],24,B0036,67,3581,03581.csv,,0.10204811463919115,0.1239919497346756
discharge,[2009.       6.      27.      17.      26.      12.718],24,B0036,68,3582,03582.csv,1.776885870616115,,
charge,[2009.       6.      27.      18.      21.      18.234],24,B0036,69,3583,03583.csv,,,
discharge,[2009.       6.      27.      21.      22.      21.781],24,B0036,70,3584,03584.csv,1.7713083410378214,,
charge,[2009.       6.      27.      22.      17.      17.406],24,B0036,71,3585,03585.csv,,,
discharge,[2.0090e+03 6.0000e+00 2.8000e+01 1.0000e+00 1.8000e+01 3.4656e+01],24,B0036,72,3586,03586.csv,1.7713348840874137,,
charge,[2.0090e+03 6.0000e+00 2.8000e+01 2.0000e+00 1.3000e+01 3.0812e+01],24,B0036,73,3587,03587.csv,,,
discharge,[2009.      6.     28.      5.     14.     48.25],24,B0036,74,3588,03588.csv,1.7660842866405053,,
charge,[2009.       6.      28.       6.       9.      35.093],24,B0036,75,3589,03589.csv,,,
discharge,[2009.       6.      28.       9.      10.      46.125],24,B0036,76,3590,03590.csv,1.7592793663412327,,
impedance,[2009.       6.      28.      10.       9.      20.734],24,B0036,77,3591,03591.csv,,0.10117996558184275,0.12779627560331192
charge,[2009.       6.      28.      10.      41.       7.187],24,B0036,78,3592,03592.csv,,,
impedance,[2009.       6.      28.      13.      46.      26.406],24,B0036,79,3593,03593.csv,,0.10212703107225769,0.12328978939994457
discharge,[2009.       6.      28.      14.      18.      12.906],24,B0036,80,3594,03594.csv,1.7610368813762423,,
charge,[2009.       6.      28.      15.      12.      50.796],24,B0036,81,3595,03595.csv,,,
discharge,[2009.       6.      28.      18.      13.      23.984],24,B0036,82,3596,03596.csv,1.760242767365706,,
charge,[2.009e+03 6.000e+00 2.800e+01 1.900e+01 8.000e+00 6.710e-01],24,B0036,83,3597,03597.csv,,,
discharge,[2009.       6.      28.      22.       7.      58.453],24,B0036,84,3598,03598.csv,1.7555899416034397,,
charge,[2.0090e+03 6.0000e+00 2.8000e+01 2.3000e+01 2.0000e+00 2.7281e+01],24,B0036,85,3599,03599.csv,,,
discharge,[2.009e+03 6.000e+00 2.900e+01 2.000e+00 3.000e+00 4.614e+01],24,B0036,86,3600,03600.csv,1.7545602176655593,,
charge,[2.0090e+03 6.0000e+00 2.9000e+01 2.0000e+00 5.8000e+01 1.3109e+01],24,B0036,87,3601,03601.csv,,,
discharge,[2009.       6.      29.       5.      59.      12.218],24,B0036,88,3602,03602.csv,1.7499108336094897,,
impedance,[2009.       6.      29.       6.      57.      31.187],24,B0036,89,3603,03603.csv,,0.10210059005761468,0.12826730459005167
charge,[2009.      6.     29.      7.     29.     18.39],24,B0036,90,3604,03604.csv,,,
impedance,[2009.       6.      29.      10.      34.      40.796],24,B0036,91,3605,03605.csv,,0.10231280847561808,0.12277846043082821
discharge,[2009.       6.      29.      11.       6.      27.906],24,B0036,92,3606,03606.csv,1.7610225525303758,,
charge,[2.009e+03 6.000e+00 2.900e+01 1.200e+01 1.000e+00 7.828e+00],24,B0036,93,3607,03607.csv,,,
discharge,[2009.       6.      29.      14.      59.      50.625],24,B0036,94,3608,03608.csv,1.7624094574337117,,
charge,[2009.       6.      29.      15.      54.      32.859],24,B0036,95,3609,03609.csv,,,
discharge,[2009.       6.      29.      18.      50.      48.062],24,B0036,96,3610,03610.csv,1.7536170397120676,,
charge,[2009.      6.     29.     19.     45.     14.39],24,B0036,97,3611,03611.csv,,,
discharge,[2009.       6.      29.      22.      44.      42.875],24,B0036,98,3612,03612.csv,1.7462044775191679,,
charge,[2009.       6.      29.      23.      38.      55.953],24,B0036,99,3613,03613.csv,,,
discharge,[2.0090e+03 6.0000e+00 3.0000e+01 2.0000e+00 3.6000e+01 3.9734e+01],24,B0036,100,3614,03614.csv,1.7406176172769725,,
impedance,[2009.      6.     30.      3.     34.     42.89],24,B0036,101,3615,03615.csv,,0.10098443815766792,0.12790309130670613
charge,[2009.       6.      30.       4.       6.      30.343],24,B0036,102,3616,03616.csv,,,
impedance,[2009.       6.      30.       7.      11.      10.921],24,B0036,103,3617,03617.csv,,0.10188149628078898,0.12400981160517237
discharge,[2.0090e+03 7.0000e+00 1.0000e+00 1.1000e+01 1.5000e+01 2.3875e+01],24,B0036,104,3618,03618.csv,1.750690404425682,,
impedance,[2.0090e+03 7.0000e+00 1.0000e+00 1.2000e+01 1.3000e+01 4.6546e+01],24,B0036,105,3619,03619.csv,,0.10186993733447906,0.12570500373336072
charge,[2.0090e+03 7.0000e+00 1.0000e+00 1.2000e+01 4.5000e+01 3.4265e+01],24,B0036,106,3620,03620.csv,,,
impedance,[2.009e+03 7.000e+00 1.000e+00 1.500e+01 4.600e+01 3.075e+01],24,B0036,107,3621,03621.csv,,0.10271644158370044,0.12169846701041709
discharge,[2.0090e+03 7.0000e+00 1.0000e+00 1.6000e+01 1.8000e+01 1.8546e+01],24,B0036,108,3622,03622.csv,1.765112055153915,,
charge,[2.009e+03 7.000e+00 1.000e+00 1.700e+01 1.300e+01 7.140e+00],24,B0036,109,3623,03623.csv,,,
discharge,[2.009e+03 7.000e+00 1.000e+00 2.000e+01 1.000e+01 2.437e+00],24,B0036,110,3624,03624.csv,1.7631888267564881,,
charge,[2.0090e+03 7.0000e+00 1.0000e+00 2.1000e+01 4.0000e+00 4.6796e+01],24,B0036,111,3625,03625.csv,,,
discharge,[2009.       7.      14.      16.      14.      47.937],24,B0036,112,3626,03626.csv,1.9854929528970957,,
impedance,[2009.       7.      14.      17.      20.      12.578],24,B0036,113,3627,03627.csv,,0.10437773669118684,0.12394050374611125
